tense,polarity,foreign,person,voice,verbform,definite,reflex,number,mood,word,prontype,case,degree,pos,numtype,gender
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,seu,art,_UNSP,_UNSP,DET,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,timor,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,homens,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,lucia,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,daily,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,por,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,rúbio,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,kozlodoui,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,na,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,boathouse,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,plur,_UNSP,esfarrapados,_UNSP,_UNSP,_UNSP,VERB,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,pfl-ba,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,jet,_UNSP,_UNSP,_UNSP,X,_UNSP,_UNSP
pres,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,sing,ind,aconteça,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,pm,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,sing,cnd,terminaria,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,plur,ind,registaram,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,fin,_UNSP,_UNSP,sing,_UNSP,dá,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,sing,_UNSP,conveniada,_UNSP,_UNSP,_UNSP,VERB,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,especial,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,alfas,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,geral,_UNSP,_UNSP,_UNSP,ADJ,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,nafta,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,comunista,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,romancista,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,quebradense,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,éden,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,turnê,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,talhões,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,singular,_UNSP,_UNSP,_UNSP,ADJ,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,part,_UNSP,_UNSP,sing,_UNSP,revistado,_UNSP,_UNSP,_UNSP,VERB,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,natos,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,sampiero,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,pravda,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,colegas,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,juan,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,islami,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,esta,prs,_UNSP,_UNSP,DET,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,urvs,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,mamede,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,júpiter,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,plur,_UNSP,envolvidas,_UNSP,_UNSP,_UNSP,VERB,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,sing,_UNSP,relacionada,_UNSP,_UNSP,_UNSP,VERB,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,zedillo,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,3,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,as,prs,acc,_UNSP,PRON,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,balcões,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,handke,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,economia,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,hilma,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,whipp,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,part,_UNSP,_UNSP,sing,_UNSP,atraído,_UNSP,_UNSP,_UNSP,VERB,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,para,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,sustentável,_UNSP,_UNSP,_UNSP,ADJ,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,todos,ind,_UNSP,_UNSP,PRON,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,acaso,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,matriciais,_UNSP,_UNSP,_UNSP,ADJ,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,estados,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,plur,_UNSP,escondidas,_UNSP,_UNSP,_UNSP,VERB,_UNSP,fem
imp,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,sing,sub,dirigisse,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,sing,_UNSP,batizada,_UNSP,_UNSP,_UNSP,VERB,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,a,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,otker,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,plur,_UNSP,acompanhas,_UNSP,_UNSP,_UNSP,VERB,_UNSP,fem
_UNSP,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,plur,ind,saberiam,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,duas,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,amália,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
pres,_UNSP,_UNSP,1,_UNSP,fin,_UNSP,_UNSP,plur,ind,tenhamos,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,próprios,ind,_UNSP,_UNSP,DET,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,algarve,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,nl,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,future,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,fé,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,o,prs,_UNSP,_UNSP,PRON,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,vulcões,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,collares,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,sing,ind,seguiria,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,sing,_UNSP,reduzida,_UNSP,_UNSP,_UNSP,VERB,_UNSP,fem
pres,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,sing,ind,escale,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,óticas,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,22.9,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,plur,_UNSP,consideradas,_UNSP,_UNSP,_UNSP,VERB,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,part,_UNSP,_UNSP,sing,_UNSP,eliminado,_UNSP,_UNSP,_UNSP,VERB,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,antemão,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,cartaz,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,coordenação,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,cuba,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,comunista,_UNSP,_UNSP,_UNSP,ADJ,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,inf,_UNSP,_UNSP,_UNSP,_UNSP,quer,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,sing,ind,complementaria,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,sing,_UNSP,concertada,_UNSP,_UNSP,_UNSP,VERB,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,direcção,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,magazine,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,tese,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,entz,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,inf,_UNSP,_UNSP,_UNSP,_UNSP,excluir,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,cocteau,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,orgãos,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,bornhausen,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,sara,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,pirinéus,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,plur,ind,tiraram,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,milão,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,quem,rel,_UNSP,_UNSP,PRON,_UNSP,masc
pres,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,plur,ind,vejam,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
pres,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,sing,ind,regule,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,garcia,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,eua,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,corunha,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,plur,ind,referem,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,fantasma,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,quais,ind,_UNSP,_UNSP,PRON,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,a-78,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,menos,ind,_UNSP,_UNSP,DET,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,melhor,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,coimbra,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,sing,ind,deslocaria,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,vargas,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,paparazzi,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,amaro,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,símbolo,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,ccpm,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
imp,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,plur,ind,alinham,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,kashima,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,rafferty,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,leiria,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,basualdo,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,papa,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,3,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,se,prs,acc,_UNSP,PRON,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,inf,_UNSP,_UNSP,_UNSP,_UNSP,proteger,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,curta-metragem,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,trail,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
pres,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,sing,sub,ocorresse,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,plur,_UNSP,esgotados,_UNSP,_UNSP,_UNSP,VERB,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,clio,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
pres,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,sing,ind,aporte,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,caminhão,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,branca,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,calouste,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,gaudêncio,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,byrne,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,artista,_UNSP,_UNSP,_UNSP,ADJ,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,sing,_UNSP,surgida,_UNSP,_UNSP,_UNSP,VERB,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,vivaldi,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,passe,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,vigentes,_UNSP,_UNSP,_UNSP,ADJ,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,marionetas,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,micro-bac,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,banho-maria,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,august,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,avalanches,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,«crocodile,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,alta,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,estes,ind,_UNSP,_UNSP,DET,_UNSP,masc
